cat,label,review
洗发水,0,撒出来了，赠品，希望下次包装好点
洗发水,0,真垃，圾 买过东西 8天才收到
洗发水,0,洗完后头皮特别痒，山寨货 山寨货 山寨货 重要的事情说三遍！一颗星给快递的小哥 特别快
洗发水,0,不好用，用了有头皮屑，头痒，应该是假的！
洗发水,0,漏了，不知道为什么，感觉是二手的。
洗发水,0,表面有污垢，感觉像用过的，有点差距，就像旧的，感觉过期的东西从新贴得标签
洗发水,0,买的时候175现在却是145，伤心。
洗发水,0,怀疑是假货，洗发后感觉很不好
洗发水,0,感觉不是正品，洗发水买了很多次了，第一次在京东买沙宣，没想到从来头发不痒的一家人洗了这个沙宣，第二天就头发痒，还有头皮屑，多年没有头皮屑了！一家人！是一家人都这样！
洗发水,0,很差，差的不要不要的，价格不稳定，变来变去的，真是服了
洗发水,0,怀疑是假的，我用着起头屑，之前买的都不起
洗发水,0,京东买过很多次产品，这次超级不满意，差评
洗发水,0,假货。用这个刚洗完头发摸着就很油，而且洗的时候没有沫，洗完头发一梳掉一大把，味道跟胶泥一样，换了别的洗发水头发就好了，真的很气愤，第一次在京东买到这么烂的东西，直接扔了，再也不会在京东上买东西了，各位买的时候留点心呐
洗发水,0,感觉货不对版，不给换，还说是我的头皮不适合。你们买了就后悔的
洗发水,0,第一次给差评，每次没东西发票都是和东西一起收的，这次没有发票，还要我等几天，等几天照样没看到我的发票呢？什么鬼
洗发水,0,忽悠人的，说送吹风机，结果没有，差评。
洗发水,0,洗了之后好多头皮屑，以为是我不适合，结果给朋友用也是一样的
洗发水,0,洗了头发会痒，应该是次品
洗发水,0,虚假广告，欺骗消费者，买的时候问，有送吹风机，货到了，就没有了，问客服说什么送完了，要不就一直不理人，也不给解决办法，最垃圾的一次购物，最好不要买，真的很垃圾，一直在京东买东西，第一次见识了京东的垃圾客服
洗发水,0,"终于到了，京东自营京东发货,还是都在北京！18号下单！22号才送到我手里！更可恨的是找京东客服都是智能机器人，根本无法转人工客服"
洗发水,0,选了延迟到25号货到付款，说好的减免6.18元，送货的直接让我微信转账付款说不清楚怎么减免，然后付款了，问客服客服说非要用京东的钱包付款才减免，而且实现下单和送货都不做任何提示，而且说这是京东金融管的他们京东客服不管，完全推卸责任，钱是小事，这种欺*就恼火了
洗发水,0,店大欺人啊，东西都不是满瓶的。而且是四瓶都不满，联系客服还无人应
洗发水,0,可蠢了，打不开啊，扣了我
洗发水,0,不知道是十年前的一月一号生产的，还是今年的一月一号生产的，懒得退，应该问题不大，就这么用吧！
洗发水,0,包装很旧，还很脏，有碎屑，体验不好，就给人旧的感觉，太差啦
洗发水,0,不开心，别人收到的是包装好的一盒，我收到的就系咁，几支洗发水随随便便堆在纸箱，仲有一d缓冲撞击的填充物都无，一打开纸箱就系咁喇，失望?，    不满意不满意不满意不满意不满意不满意不满意不满意不满意不满意不满意不满意
洗发水,0,这个包装漏了，弄的满箱都是洗发水，其他东西都被污染了，由于签收后才发现，懒得投诉了，差评
洗发水,0,大家别买根本不是生姜洗发水
洗发水,0,感觉不好，洗了头发特别燥，一点都不好打理
洗发水,0,漏了，不知道是什么原因，是被用过了？还是快递暴力分拣？还是什么原因，太影响购物体验
洗发水,0,产品品质好，洗发很舒服值得信赖。但物流不守时，很慢。只得一星。
洗发水,0,包装很简陋，好失望的购物，一星是给快递小哥的，送货快，态度好。
洗发水,0,东西不错，可惜说好的发票呢？京东这次不靠谱！差评，希望能给解决发票问题
洗发水,0,比商场卖的还贵，商场三件套才99
洗发水,0,一直信赖清扬，就是一起来的沐浴露泄露了，包装都不防撞，流出来好多
洗发水,0,到货竟然坏的，竟然没有客服！
洗发水,0,假货，和每次买的有很大区别
洗发水,0,满意还可以，洗了头发很光滑，很顺??
洗发水,0,补开发票居然要钱，差评
洗发水,0,假货，洗了以后头皮都痒的
洗发水,0,不知道是不是正品，反正没之前在实体店买的那么好，这个洗了后，头皮会痒。
洗发水,0,京东客服脑子有问题
洗发水,0,快递员最近送货很慢，此商品买了两次都是瓶底破裂
洗发水,0,给差评很简单，18买的荣耀9到现在也没发货，欺骗诱导顾客购买，结果却没货(买的时候并未显示缺货)。这次对京东真的太失望了，所以找出以前没评价的，全部差评。(并未针对此产品，仅仅?东)
洗发水,0,在是我最不满意的，象**货，一直以来让我失望润发的，用了以后也不润，真没想到会这样
洗发水,0,感觉是假的，洗完一天头就特别痒，以前用的一直是这个牌子，这次买的刚用我家人都这样的反应，就是洗完第二天头皮就痒。
洗发水,0,恶心，假的，用了之后发现很多头皮屑，之前我是一点都没有的。一个星的不想给
洗发水,0,完全和市面上的清扬不一样，洗了以后头发很干枯
洗发水,0,洗了头发掉很多！和一起买的沐浴露竟然刺鼻！以后绝不在你这买任何东西！大骗子！便宜的假货！真后悔在你这买的几样东西！陆续上当的人太多！然而差评根本不算什么，那就让那些购买的消费者发现后再后悔吧！
洗发水,0,0颗星，商品根本没送还显示已签收！太让人失望了！京东购物没保障啊。还*及时送货呢，扯吧。投诉
洗发水,0,真的不知道怎么说了，从来网上买东西没有遇到过这种情况，明明显示有货，但是迟迟未发，联系客服说是“预订款”，而且不确定发货时间，不肯定好久采购买到货，那你们还出售？商品都没有，一味的喊等等等！如果不是投诉，这洗发露真不知道等到什么时候。
洗发水,0,*的洗发水，标价*，这也太离谱了吧！这还日用品呢，虚高的也太吓人了吧！！！
洗发水,0,洗了还会有头皮屑，怎么觉得是假的，洗不干净
洗发水,0,感觉洗起没什么用呢，差别很大
洗发水,0,这次发货速度慢的有点惊人了，
洗发水,0,为什么不去头皮屑，反而起头屑，这是什么去屑洗发水
洗发水,0,东西用了一半，我想说，一点都不好，头发第三天洗的话，头皮屑痒的要命，
洗发水,0,第一次用这个洗发水，之前听人家说挺好的就买一瓶来试一下，没想到洗了头发其痒无比，全家人用了的感觉都一样，不知道是这种洗发水就这样子的，还是假的
洗发水,0,不好用，假的，洗了有头皮屑…
洗发水,0,这个差评是给快递的，现在想想还生气，打电话催我快下楼取快递说是还有其他客户等着取货，结果我挂了电话急忙下楼在路边等了十几分钟才来，这个大热天上午12点在太阳下等十几分钟是什么心情！！！果断差评！！
洗发水,0,说好的电吹风呢，就算你送完了没有了*
洗发水,0,真的很差，昨晚洗头第二天上午就不香了，这种味道不好闻
洗发水,0,不是为了这一个，是因为全球购的另外一个，太气人了，要差评！
洗发水,0,差评 建议大家别买了 用不到一瓶家里人个个有头皮屑又痒太可怕了 以前用别的洗发水洗都没有这样的事发生过
洗发水,0,严重怀疑是假的，我还奇怪了，自己为什么最近头皮屑那么多，从来不长头皮屑，以前用沙宣就没有这样的问题，真的是，京东这是要自己砸牌子？昨天去超市买了海飞丝，昨晚用了今天用了，一点木有头皮屑，真心怀疑这次买的有问题，不是卖家问题就是京东问题。哎～ 心累
洗发水,0,用了三次，头皮开始发痒及长头皮屑，问了客服什么原因，客服回答“洗头不能洗头皮”，我也是醉了，家里妈妈用了几次也也说头皮痒，果断退货了
洗发水,0,洗发水也太假了吧，洗完第二天就痒，而且都是头皮屑！快疯了！
洗发水,0,全是假货，我用后好多头屑，头皮天天痒
洗发水,0,打开盒子，瓶身脏的跟土堆刚掏出来似的；送货也扯淡，平时能送到门口，这次隔了一公里。最差的一次，真是越做得大，越倒退~
洗发水,0,感觉是*的，不是真货，掉头发很厉害，并且洗了偏油，一般洗的头发第二天就很油了，没有以前那些洗发水好用
洗发水,0,刚拍完两天就降价了、不多说了
洗发水,0,包装不咋地，新买回来，瓶子里面的洗发水撒的哪都是，包装盒也有，瓶子上也有
洗发水,0,为什么没有电风吹 活动图片有显示 欺 **性广告 ?
洗发水,0,洗澡之后头上油的一模全是油，冲了好几遍还是这样！。。还能用吗！
洗发水,0,送到的时候泵嘴就是打开的，而且洒了一箱子。是螺旋的开口，所以不可能是运送过程中打开的。找客服还自动接到机器人客服。差评！
洗发水,0,京东越来越不可信了，才卖回来没得一天，就降价了，还是秒杀的时候卖的，东西看起来不是正品，用了后头很痒，垃圾
洗发水,0,商品还行，客服很差劲，售后差到不行
洗发水,0,有味道，味道好重，简直是重口味，洗着洗着竟然掉发，洗发水有点假，可能有勾兑的嫌疑。懂得明天……
洗发水,0,东西一点都不好，用了之后头皮屑特别的多，真的是郁闷死了
洗发水,0,为什么外面的字体是胶纸粘上去的，很明显是仿品啊，不敢用了，简直醉了，看着是京东而且是自营店就买了，结果太失望了
洗发水,0,要的一个赠品没给啊，请回复
洗发水,0,史上最差购物，没有之一，首先是我下单付款后却是告诉我没货了哟，需要采购回来发货，好吧，等了一个星期，等我拿到货回来拆开一看，没有赠送梳子，我就去找客服聊，她却说可能是活动过了，又说送完即止！呵呵哒……无语，直接差评！我一直以为京东挺好的，什么当日购当日达？只好默默地承受
洗发水,0,感觉不怎么样，刚刚洗完头发又感觉头发干枯枯的而且还是好油
洗发水,0,这个东西我刚买没多久就降价，反正价格也是贵，效果也就那样
洗发水,0,便宜没好货，都是假的！再也不来了！洗后隔天就痒
洗发水,0,货没收到，就给完成订单了。可能快递员这两天太忙，可以谅解。但京东客服服务太差，晚上咨询，有点爱搭不理的
洗发水,0,大家帮忙看一下这个是正品吗?
洗发水,0,不得不差评！我6.17号下的单，到现在还显示缺货，钱收去了，客服好不容易联系上就一句话再等等！京东真的一点诚信都没有！
洗发水,0,水货大家千万别上当，还说送吹风机都是坑人的。
洗发水,0,不好，连包装都不过关
洗发水,0,我买的洗发露，给我发的润发乳，联系客服没人理，搞毛线啊，。
洗发水,0,为毛头皮屑越吸越多/(ㄒoㄒ)/~~
洗发水,0,已经弹出来了～洗发水都挤出来了，糊在其他几瓶东西上～
洗发水,0,今天准备用的时候发现分量不对，对着光照了下发现洗发水的分量还不到clear单词头顶处。给以后买的人提个醒，一定要先检查再付款。
洗发水,0,已经自动退货怎么还没有退钱？竟然还可以评价？
洗发水,0,感觉不像真的。稀稀的，完了头发干干的
洗发水,0,很不爽……我昨天买*，今天就卖*！价钱这样变。怎么让消费者满意，又不能补差价，还是*，价格如果有差，还会补回给消费者！第一次在京东买，也是最后一次。
洗发水,0,本以为购买京东自营的商品是质量的保证，没想到京东却利用买家优势欺骗消费者。促销活动说是买满送赠品吹风机，凑单买了商品之后并没有收到赠品。联系客服说是没有选进购物车，可是在购买商品时你们只出现赠品的标识，并未提供给消费者把赠品加入购物车这一选项，这难道不是告诉消费者已满足获得赠品的条件，已经获得赠品，无需其他操作吗？京东利用自营这种缺乏第三方监管的网售活动欺骗消费者简直令人发指，连这种促销活动都欺骗消费者，我实在是不好评价它自营商品的品质如何啦。
洗发水,0,效果不好，说送发模也没有，有点骗人
洗发水,0,用了快三个月了，效果不是很好，头发还是油，有点坑
洗发水,0,不爽，洗后头皮痒的很
洗发水,0,假的，洗了感觉不对，头发发紧，味道味道想肥皂书水没有以前用过那种凉爽的感觉。
洗发水,0,很垃圾，洗发水的盖子非常粗糙，其中一瓶的盖子拧不开，用不了。。。无语。。。
洗发水,0,买的时候说有货，送吹风机。结果呢？缺货好几天，最后也没送吹风机，一切详情都不明说，质量就那样，但是真比不上tmall，tTbao的态度，找人工客服特别麻烦 ，基本什么问题都给你转机器人，然后机器人基本什么问题都解决不了，真无语了。反正现在在京东购物特别恼火，各种推辞、欺瞒，已经对你们失去信心和耐心了！
洗发水,0,质量很好，泡沫丰富，正品
洗发水,0,买的时候没有写着赠送风筒，结果到了的时候就有写～
洗发水,0,不知道是假的还是不适合自己，使用之后就一直有头皮屑，很多，块很大还，真的是无语了，一直都没有头屑的困扰
洗发水,0,货还算可以，快递也快，就是今天下单，明天就掉价，取消不了单，坑人
洗发水,0,感觉是假的，因为我用了现在头好痒，买到假货了
洗发水,0,没有包装，没有发票这些可以容忍，我都没想过退，因为太麻烦，可价格离谱*钱京豆，可不能一次使用，今天出去无意看见外面的价格比京东便宜一半，有种上当受骗的感觉，这是头一次这么气氛的评价，太垃圾，别的东西我不知道，但这件东西是我亲眼看见的，枉费消费者的信任，以后不会再来
洗发水,0,能再假点吗，用完比不用还柴，还特地买的自营的，买这么多京东的东西，感觉这次是最糟心的，假的不能再假了
洗发水,0,买的洗发水，护发素和沐浴露，护发素的顶部都弹开了，也没用塑封，感觉国内灌装的吧，非常让人怀疑产品是否已经被使用过，下次还是在实体店购买好了，尽管看起来优惠了，实际价格和实体店促销装差不多。
洗发水,0,不满意的一次购物，瓶盖都松了，漏液严重。找客服半天没反应！
洗发水,0,买亏了，超市比京东还便宜一些
洗发水,0,一星是给京东快递小哥的，买了两天就降价，有点坑人
洗发水,0,洗发水发成洗衣液，眼睛长哪了
洗发水,0,洗了头皮好痒，我隔一天洗都痒难难受，感觉不是正品
洗发水,0,之所以给一颗星，是因为快递小哥惹的祸，之所以选择在京东上购物很久了，就是看中京东的物流体系有保障和送货到门的服务。那天送货的小哥不上楼，再三说明家里只有老人在不方便下楼，快递小哥上楼后很不耐烦指责我家老人，好不讲礼貌。再次说明一下不是物品不好，而是京东自营的东西物流服务也是其中一个重要环节，请京东管理好送货最后一公里的服务，做好监管!
洗发水,0,不是满的 4/1空的，而且感觉好像买到假的了，闻到香飘柔洗发水，有点小失望    ！
洗发水,0,太垃圾了，头皮屑越洗越多，头发越洗越掉，不是这个洗发水不行就是假货，大家慎重考虑，别买
洗发水,0,这就是京东西安仓库发过来的货吗？没有完整的包装，灰尘还那么的后是什么意思？还有一瓶是打开的，京东西安仓库也太过分了吧！
洗发水,0,京东是太不是东西了，说好了送吹风机没有送
洗发水,0,跟水之密语那款一样，真的很难洗，洗了头发好糊，原以为家里水质问题，换回原来的洗发水，就不会了。。。。。。。。。。。。。可以退吗
洗发水,0,差评，洗发水漏出来大半。马上京东钻石会员了，在京东买过这么多东西最差的一次体验。能给负分吗？
洗发水,0,感觉像是假的，跟在商场买的不一样，乳液特别稀，洗完特别涩，还有头屑
洗发水,0,好迷你，不是真的，洗头后，头发梳不开，烦死了，一颗心送给快递员的
洗发水,0,由于快递包装的原因，导致洗发水流出去好多！无良的邮政快递把胶带从洗发水瓶口一直扯到瓶底，以至于洗发水流出去好多，第一次在京东购物就遇到这种情况，真是伤不起啊！那么多快递公司，为什么选择和邮政合作，唉！
洗发水,0,我买的风扇买完618就降价，说什么保价618那都是忽悠人的，申请保价理都每人理，京东就这点诚信吗？一星是给京东的，与商品无关，京东就是一个不讲信誉，虽然说才*钱但是这样子真不爽(* ￣︿￣)
洗发水,0,假的，天天头皮xue
洗发水,0,不好用！！！！！还那么贵！!!!!用了头发更油了！不去油还洗不干净！！！！！！！！！！！
洗发水,0,再也不会买京东了。这都是什么啊
洗发水,0,感觉像假货，连QS标示都没有，
洗发水,0,一点都不好用，不如清扬海飞丝
洗发水,0,618下的单，过了半个多月才到货，这也是没谁了
洗发水,0,其他都挺好！就是有一个只有半瓶了！鄙视厂家
洗发水,0,洗了头痒、感觉老冲不干净
洗发水,0,感觉不是正品，跟实体店买的有差别
洗发水,0,味道明显淡，而且稀，有专门跑到屈臣氏闻了一下，申请退货两次都被拒绝，在京东买了那么多东西，这次是真的失望，第一次给差评，气愤
洗发水,0,垃圾。硅油太严重。洗了头发油的受不了。
洗发水,0,以为会很好用，用了泡沫很少，洗完不柔顺，感觉怎么洗也洗不干净，擦完头发就很多白色的这个，全家人都说这个超难用，不如海飞丝潘婷，今天侄女洗完也是这样，很质疑那么多好评怎么来的，差差差
洗发水,0,头发从没长过头皮屑，用这个洗了两次，头发全是头皮屑，真是要疯了，是不是假货，大家用过就知道了，京东除了配送快估计没别的了
洗发水,0,味道跟超市买的不一样，感觉是假货！
洗发水,0,和在超市买的不一样，从气味到洗澡后头发的质感都不行！没有超市的香，头发洗完之后特别的干
洗发水,0,买就送的吹风呢？逗我们玩呢，今天怎么就成送完为止了，改的可真快噢
洗发水,0,洗发露和我在实体店买的一样，，润发的味道不好，，和以前买的不一样
洗发水,0,洗发水都漏了！漏的量挺多的，要求赔偿！
洗发水,0,六月十八号前两天买的，产品质量很好。这段价格浮动较大。和京东客服沟通了，一直推诿，不搭理我。电话客服31905还一直和我呛呛，我刚要反映问题，她就说话打断我，连沟通的礼貌都没有，态度及其恶劣，不知道京东是怎么培训的，客服我一星都不想给。
洗发水,0,怎么回事？至今没收到？把我的货丢了吗？
洗发水,0,拍了一个套装，赠品不送，问客服说不同仓发货，等了几天还不到，问客服就直接不理人了，骗子；差评差评差评
洗发水,0,可以，比超市便宜，用起来香香的
洗发水,0,包装很不满意，瓶体有磨损痕迹
洗发水,0,脏死了 都是灰 都不知道京东这货压了多久
洗发水,0,没有用买回来就跌价发了信息没有人理
洗发水,0,差评，什么鬼，京东第一次买东西遇到这个情况，看看这都是什么东西，迫不及待收到快递，打开就是这个样子，连个独立包装都没有，影响整天的心情，一肚子火，别买了朋友们
洗发水,0,效果很垃圾，后悔了，不能一点头屑都不去吧！
洗发水,0,送来外泄了垃圾啊物流人员态度很差，在京东第一次碰到，流了好多所以给差评
洗发水,0,"江苏宿迁京东物流丢了货,客服给取消了订单,但是迟迟不给退款,投诉无门,五天后才给退款,然后重新下的单"
洗发水,0,用着很不舒服，味道和超市买的也不一样，不知道是不是正品
洗发水,0,一般吧，比较满*！一般吧，比较满意*和实体店不一样！
洗发水,0,好差，洗了后好多头皮屑，整天满头是头皮屑
洗发水,0,洗了头掉得更多，不知是产品问题还是本人不适合
洗发水,0,头次买，不知道怎么样
洗发水,0,我居然不知道 这个全是洗发水 没有护发素
洗发水,0,非常差订了二种还有件一星期都没发
洗发水,0,东西打开都漏了 一股香味 以为咋回事呢 结果发现洒出来了都
洗发水,0,我发现买到假货了，洗了还是有好多头皮屑，
洗发水,0,收到时就漏掉了半瓶，郁闷
洗发水,0,闻了下，根本就没有姜的味道，而且洗完头发后，发现更油，最重要的是我闻那味道，好像跟欧莱雅洗发水的味道一样，真怀疑这次买了假货，用滋源牌子装其他洗发水
洗发水,0,京东最不满意的一次购物 如图 还不送货上门！东西一个个拿出来抹干净的！
洗发水,0,本人买到的可能是假的，都扔掉了...好无语
洗发水,0,生产日期比较久远，没有超市的效果好，我是49买的，如果有人高价钱买，就上当了
洗发水,0,因为是用完才回来评价的，结果就用了一回，从来没有头皮屑用了后就满头发的头皮屑，立刻停止！太差劲了！
洗发水,0,收到货时就急急忙忙拆开看看，可是让我大失所望，80ml    的好像打开过，瓶子开口处有洗发露水外露，这是没啥说的
洗发水,0,不好，建议慎用。用了一个月了，有头皮，掉发。现象
洗发水,0,跟看到的图片不一样，有一行小字写的不一样。还有上面的盖也和商场的不一样，商场的上面没字，这个有个开字。用着效果也不好，洗完还是油腻腻的！失望，以后还是到商场买有保障。
洗发水,0,刚买完就降价 而且是翻的降 太坑了
洗发水,0,女朋友用了这款好多年 闻到味道发现不对 很像她用过的欧莱雅的摩洛哥精油的那款味道 还好送了小样 因为跟小样味道都明显不一致 懒得换货了 礼券刚好用完 以后再也不来了
洗发水,0,差评只是针对京东今儿客服态度真心垃圾
洗发水,0,和之前在其他地方买的效果完全不一样，洗完头发干死了，还有头皮屑了。
洗发水,0,13号的订单，根本没收到货，送货点代签，白条还要我先还掉。否则会有不良记录。退货退款没有时限，这太欺负人了。
洗发水,0,味道不对，觉得是假的。
洗发水,0,不值当，看着不咋滴，好劣质的感觉，没有超市活动力度大！
洗发水,0,真的垃圾，假的，别买，洗过后头发涩的不行。。。。。
洗发水,0,感觉是假的，洗了很快就油了，而且很多头屑！！
洗发水,0,都没看到那你吃康复科
洗发水,0,说实话物流是快，但是价格真心不便宜
洗发水,0,不好 说了满139送吹风 实际收货咨询时时就一句送完了敷衍过去了 618的活动 17那么早下单就没了 当时显示的却是有 欺骗消费者
洗发水,0,毕业到现在，用京东8年多了，钻石会员好几年了。突然对京东很失望，我发现很多满减都是先涨价再满减。另一个网商也一个德行！我傻乎乎的为了凑满减而消费，最后发现，比不涨价的满减前的还多花几块钱。失望透顶！！！
洗发水,0,今天买，明天就降价，不开心
洗发水,0,还没用。但是觉得就算用了券还是很贵啊。
洗发水,0,此评价和商品无关！商品是很好？京东现在越来越让消费者失望了，购买的商品有问题拒收了 竟然操作收货了 要换货 竟然说没货了，退款还退不出来说是 1-2天 还直接说退款到了再购买别的？京东现在厉害到这一步了么？无视消费者的利益？买了这么多东西 现在对京东越来越失望了
洗发水,0,这是啥洗发水，刚拿到打开看了看了吻到那个味道很不舒服，我都不知道敢不敢用
洗发水,0,不知道是不是正品，，，，，，，，，，，，，，，，，，，
洗发水,0,真不知道这款洗发水是不是真的 ，香味特别淡 晚上洗完 早上几乎就闻不到了
洗发水,0,用着没有在超市的效果好
洗发水,0,呵呵哒，考虑卸载京东，因为客服太垃圾
洗发水,0,怎么就没有赠品了呢，赠完为止，没有了就不要写了
洗发水,0,跟以前买的不一样了 差评 洗了头好痒
洗发水,0,洗头发香味和之前用过的不一样、感觉买到假的了
洗发水,0,假货，洗了头很痒，头发很干燥！从来没有过这种情况
洗发水,0,第一次买京东的东西～漏了～老爸收的～说回来一箱子都是～他还有一瓶瓶的擦洗～怒火
洗发水,0,用的越久头发掉的越厉害。之前不用的时候还正常，用了差不多一个月吧，头发明显少了很多。而且这洗发水一点味道都没。。真的值129嘛？你的良心不会痛?
洗发水,0,不想讲话 只给了一个小的润发乳和一个小的洗发水 差评
洗发水,0,什么洗发水假的吧！洗了头皮屑多死了
洗发水,0,应该一颗星不给 京东自己的快递差到极限
洗发水,0,一直用这款洗发水，以前都在超市买的。这次第一次京东买，很怀疑买到的是假货，因为味道不一样，洗过头发也不一样。之前买的洗完头发很清爽，就是涩涩的没有硅油的那种效果。现在洗完，头发是油涩油涩的那种没洗干净的感觉
洗发水,0,开箱盖子是开着的都溢出来了 包装的人一点也不负责 算了 懒得换了
洗发水,0,好像是假的 和没用一样
洗发水,0,不是正品吧，跟超市买的不一样，洗头就感觉出来了
洗发水,0,一点不好用，全是头皮屑，怀疑是假的，以前在超市买的同一个牌子的都挺好用，这次买的超级垃圾，用过以后头皮屑严重，头皮很痒，建议大家不要买
洗发水,0,洗发水绝对是假的，头发洗过后就像淋了雨一样，很不舒服
洗发水,0,应该是假的，背面商标贴邹的一塌糊涂，自己家包装生产的吧，懒得退了
洗发水,0,感觉不是真的货，洗完头发油的一条一条的，还是应该在实体店买，不应该贪便宜
洗发水,0,少给我发了三小瓶，不高兴。还不给补发
洗发水,0,送的梳子是坏的，拍照跟客服反应了，客服让我把所有货物发回去，他们在重新发过来， 真是浪费时间浪费人力，直接给我发一个不就行了吗？？送的东西都是坏的买的应该也不是多好，沙宣标识是贴纸贴出来的 超市里的标是刻上去的。。。
洗发水,0,刚买完就降价，搞什么啊
洗发水,0,一般一般一般一般一般一般
洗发水,0,瓶子漏了，洗发水都流出来了，醉了
洗发水,0,失望！还说有柔顺作用，还没*的洗发水效果好，又毛躁，头皮屑又多！上当了！假货
洗发水,0,物品么有想要的好！物流很给力！用后在说吧
洗发水,0,有没有搞错啊，刚买完就便宜*也没有你们这样做活动的啊，还6.18呢，下回不信了，没信用。
洗发水,0,不好不好不好不好不好
洗发水,0,假货，和以前不一样了，味道都变了，屮，被坑了
洗发水,0,没有电话询问配送方式，直接就放在自取点让我去拿，服务太差
洗发水,0,京东极为差，差四人了，不是差一点两点
洗发水,0,我去，刚买完就降价，还是秒杀呢，骗纸！
洗发水,0,基本很少泡沫，洗不干净，失望
洗发水,0,商品没有想象的那样好
洗发水,0,一般般啦一般般啦一般般啦一般般啦一般
洗发水,0,明明看到有一个电吹风的。结果没有。。投诉直接说我自己没有领取。最气的是快递，之前每次都是直接送门口，这次直接打电话让我去很远的地方去拿。
洗发水,0,假货，越洗越痒，还买这么贵，靠
洗发水,0,开箱就发现居然是开了封的瓶子，要不是嫌麻烦就退了
洗发水,0,以前都是在超市买清扬，从来没有头屑。这次在京东买的套装为什么头屑越洗越多。
洗发水,0,是该好好查查了，接二连三的买到假货，二手货了。该减少在京东的消费了。一星星给快递！
洗发水,0,盖子没宁还，到出来一大半。送的两瓶好小。差评
洗发水,0,怎么没有吹风机，啊。我买的时候明显有的。
洗发水,0,假货咯，正品和这完全不一样
洗发水,0,东西到了 包装太差 都损坏了。
洗发水,0,这个应该是假的，跟我以前用的根本不一样，尤其护发素的味道，差太多了！
洗发水,0,不好用，掉头发，长头屑，还易出油！！
洗发水,0,感觉像是假货 左边是我在屈臣氏买的 右边是在京东买的！很显然 印刷文字有不同 屈臣氏的侧边还有条码 京东的没有。京东现在也是坑人开始了！最近在京东买的手机就问题很大 同一个型号手机竟然两次差别太大！京东的售后永远都是我给您退货。看来他们也是碰运气载人 碰上不注意的就把假货当正品卖了！有时间还是去屈臣氏买吧
洗发水,0,好差劲，跟水一样，洗完头发干的梳不开，太毛躁了，不行，差劲
洗发水,0,第一次遇到这样的取货，还是京东，不是要得急，真想退了，来来回回，半夜了，我还自己去它仓库拿的，也是够了
洗发水,0,快递送过来，已经漏了小半瓶了
洗发水,0,都没收到，让我怎么评，就给寄个赠品算完事了
洗发水,0,假的假的假的假的假的假的假的假的假的假的
洗发水,0,不好用，用了后头发掉的更多，本来头发掉的厉害，看了央视的广告才买的，结果洗头后头皮杀的痛，掉的更多
洗发水,0,多说了，我问这俩客服洗发水为何比超市贵上*，客服立马拉黑
洗发水,0,买了就降价，还618
洗发水,0,用了后头痒，头皮屑也多了，以前一直用的潘婷没有这种情况，这次京东上买的自营潘婷，非常不满意！真伪让人担忧！
洗发水,0,都漏出来了！！！！怎么回事！差评！
洗发水,0,东西还行，但是电吹风呢。这明摆着是欺骗消费者。对京东挺失望的。所以差评
洗发水,0,有问题的洗发水的，因为我头皮是对其他洗发水或者**的清杨是有过敏的，这个百分之百**的，现在头皮难受的要**
洗发水,0,被坑了，不好用，只能给一星?
洗发水,0,都漏出来了，都漏出来了，都漏出来了，都漏出来了，都漏出来了
洗发水,0,真是服了 这偷东西的也不管管 买这个加了一管牙膏 收到货后根本没有
洗发水,0,买了快一个月才来平价，是想用过才说 真的不好用 用了后头发都少光泽了 刚洗完头干就头皮屑太多了
洗发水,0,说多了都是没得用的 一般拉啊
洗发水,0,佳假的！！！！！！！！？！！！！！！！
洗发水,0,全家人用完都头皮痒！答复肯定是正品。用施华蔻很多年了！搞不懂
洗发水,0,京东快递真的好 一个星期才送到 还把货给我丢了 666
洗发水,0,对京东客服很不满意，买的时候忘了拿赠品客服也不联系我也不主动发货，等我想起的时候快递已经出发了。这次购物是非常的不爽
洗发水,0,洗了头发好干的，所处环境不干燥。
洗发水,0,还没用，但是看到询问里面有人问是否含硅，客服回答含硅！但是产品下面又（不含硅）！到底含还是不含！？要的就是不含硅！还要了两大瓶！气人！
洗发水,0,假货，绝对的假货，洗完头发当天就很痒，而且起了满头的头屑，都快烦死了，都是在京东买东西，这次怎么出现假货了
洗发水,0,买的东西寄过来居然露了 为什么新的一瓶盖子没搅紧？ 给我一个解释 买回来所有的全部沾上洗发液 凭什么！ 差评 最差的一次购物 这些都是我刚刚洗的
洗发水,0,这个像是假货，和我原来那瓶清扬对比了一下，味道要淡的多。而且颜色也要少浅一点。大家买的时候注意！
洗发水,0,赠品吹风机没有收到，请各位不要上当。以后不要相信有赠品！
洗发水,0,京东送货越来越慢了，早上买的没有一回是当天就能到的，不能到别显示几点到啊！
洗发水,0,从来不给评价，请看图片，说好的去屑呢……满头的雪花哎
洗发水,0,什么都不想说看图片吧，客服这回复我也无语了
洗发水,0,不好 感觉洗了不干净
洗发水,0,什么玩意，洗了头皮发痒
洗发水,0,今天很生气，我几乎没有给过京东差评，但今天真的非常非常生气，所有东西全被摔破，包括手机，越来越不信任京东了，这么多人都再说货物的真假和包装问题，为什么问题确越来越多？ 老刘光顾着开幼儿园了？
洗发水,0,一分都不想给，太差了，打开全都倒出来了，收拾了一天，最差的一次购物
洗发水,0,为什么东西撒了，也不给个说法呢
